datetime;open;high;low;close
2025-09-19 08:00:00;147.92900;148.033005;147.80600;147.85400
2025-09-19 07:00:00;147.84599;147.95599;147.65700;147.92599
2025-09-19 06:00:00;147.50600;147.98801;147.46201;147.84599
2025-09-19 05:00:00;147.51700;147.58200;147.41100;147.50800
2025-09-19 04:00:00;147.61900;147.62601;147.19200;147.51700
2025-09-19 03:00:00;147.97800;147.99200;147.36400;147.62300
2025-09-19 02:00:00;148.054993;148.10400;147.94299;147.99100
2025-09-19 01:00:00;148.0019989;148.093994;147.92799;148.059006
2025-09-19 00:00:00;147.95900;148.11301;147.88901;148.0070038
2025-09-18 23:00:00;147.93201;148.0070038;147.92999;147.95700
2025-09-18 22:00:00;147.95700;147.98000;147.89700;147.93201
2025-09-18 21:00:00;147.99100;147.99500;147.86200;147.93800
2025-09-18 20:00:00;147.94099;148.016998;147.93800;147.97600
2025-09-18 19:00:00;147.875;147.96001;147.83900;147.94099
2025-09-18 18:00:00;147.87000;147.92900;147.81900;147.87900
2025-09-18 17:00:00;147.86000;147.89301;147.80000;147.86900
2025-09-18 16:00:00;148.018005;148.042007;147.85100;147.86099
2025-09-18 15:00:00;148.0070038;148.080002;147.89799;148.018997
2025-09-18 14:00:00;148.052994;148.12700;147.89700;148.011993
2025-09-18 13:00:00;147.78700;148.26700;147.78500;148.057999
2025-09-18 12:00:00;147.37700;147.80099;147.35800;147.78400
2025-09-18 11:00:00;147.25600;147.42400;147.20900;147.37801
2025-09-18 10:00:00;147.27200;147.37100;147.22000;147.25600
2025-09-18 09:00:00;147.42999;147.45399;147.15500;147.27100
2025-09-18 08:00:00;147.11099;147.48801;147.095993;147.42999
2025-09-18 07:00:00;147.40401;147.42599;147.022003;147.11700
2025-09-18 06:00:00;147.34801;147.53200;147.32700;147.40601
2025-09-18 05:00:00;147.20200;147.40500;147.16800;147.35100
2025-09-18 04:00:00;147.046005;147.22000;147.035004;147.20200
2025-09-18 03:00:00;146.90100;147.052002;146.84801;147.046005
2025-09-18 02:00:00;147.018997;147.069000;146.89101;146.89999
2025-09-18 01:00:00;146.90900;147.14700;146.84100;147.020004
2025-09-18 00:00:00;146.87601;147.028000;146.84801;146.91200
2025-09-17 23:00:00;146.83299;146.90900;146.76199;146.87601
2025-09-17 22:00:00;146.91901;146.98300;146.78799;146.83800
2025-09-17 21:00:00;146.94099;146.95500;146.84100;146.91901
2025-09-17 20:00:00;146.77800;147.048004;146.74699;146.93900
2025-09-17 19:00:00;146.71600;146.84700;146.43500;146.77901
2025-09-17 18:00:00;146.24899;146.85699;145.47600;146.71100
2025-09-17 17:00:00;146.28200;146.36800;146.23801;146.25101
2025-09-17 16:00:00;146.35699;146.37601;146.25;146.28600
2025-09-17 15:00:00;146.33800;146.38499;146.29900;146.36000
2025-09-17 14:00:00;146.33701;146.39200;146.20500;146.33701
2025-09-17 13:00:00;146.37399;146.40100;146.24200;146.33701
