datetime;open;high;low;close
2025-06-18 00:00:00;104590.44;104889.94;104389.78;104856.06
2025-06-17 23:00:00;104253.55;104758.25;104236.76;104590.44
2025-06-17 22:00:00;104586.01;104773.8;104222.06;104253.55
2025-06-17 21:00:00;104388.35;104866.04;104279.71;104591.9
2025-06-17 20:00:00;104705.02;104926.69;104266.12;104388.35
2025-06-17 19:00:00;104441.64;105377;104433.12;104705.02
2025-06-17 18:00:00;103822.16;104452;103625.17;104448.32
2025-06-17 17:00:00;103610.22;104266.67;103363.3;103822.11
2025-06-17 16:00:00;104250;104505.31;103500;103643.33
2025-06-17 15:00:00;104861;104986.45;104133.12;104246.81
2025-06-17 14:00:00;105373.31;105724.72;104783.25;104861
2025-06-17 13:00:00;105540.7;105794.13;105208.38;105373.47
2025-06-17 12:00:00;105659.35;105887.83;105454.59;105540.7
2025-06-17 11:00:00;105970.33;105983.67;105515.89;105659.83
2025-06-17 10:00:00;106188.35;106281.32;105763.36;105970.34
2025-06-17 09:00:00;106592.24;106719.83;106081.16;106188.35
2025-06-17 08:00:00;106792.45;106862.77;106518.08;106586.8
2025-06-17 07:00:00;106869.9;106910.74;106501;106792.45
2025-06-17 06:00:00;107150.68;107274.04;106744.01;106868.23
2025-06-17 05:00:00;107361.57;107438.64;107066;107150.71
2025-06-17 04:00:00;107630.25;107764.13;107333.35;107362.47
2025-06-17 03:00:00;107517.71;107792.9;107391.45;107630.24
2025-06-17 02:00:00;107232.37;107626.02;106600.36;107517.68
2025-06-17 01:00:00;107273.22;107458.24;106967.63;107232.37
2025-06-17 00:00:00;106853.38;107318.96;106147.24;107273.22
2025-06-16 23:00:00;107737.66;108045;106738.56;106853.38
2025-06-16 22:00:00;108563.95;109000;107467.49;107735.9
2025-06-16 21:00:00;108840.72;108887.33;108367.6;108563.94
2025-06-16 20:00:00;108699.54;108900;108449.79;108845.46
2025-06-16 19:00:00;108313.04;108952.21;108313.04;108699.51
2025-06-16 18:00:00;107790.17;108338.94;107724.06;108313.05
2025-06-16 17:00:00;107816.53;108074.44;107657.93;107790.18
2025-06-16 16:00:00;107479.94;107955;107347.82;107816.53
2025-06-16 15:00:00;107574.63;107762.74;107337.01;107478.21
2025-06-16 14:00:00;107180.95;107868.12;106800.99;107574.63
2025-06-16 13:00:00;106697.01;107213.28;106506.75;107194.33
2025-06-16 12:00:00;106900;106917.73;106600.01;106692.79
2025-06-16 11:00:00;106856.72;106983.37;106577.52;106900
2025-06-16 10:00:00;106976.42;107234.54;106750;106849
2025-06-16 09:00:00;107197.94;107269.22;106895.03;106972.99
2025-06-16 08:00:00;107080.07;107257.62;106957.22;107197.94
2025-06-16 07:00:00;106599.62;107299.99;106599.62;107080.07
2025-06-16 06:00:00;106597.74;106798.85;106525.01;106599.38
2025-06-16 05:00:00;106429.68;106821.98;106332.98;106597.74
2025-06-16 04:00:00;105940.18;106457.31;105886.3;106426.95
2025-06-16 03:00:00;105803.09;105999;105722.77;105935.25
2025-06-16 02:00:00;105824.32;105999;105691.06;105803.1
2025-06-16 01:00:00;105442.18;105914.28;104982.26;105824.33
2025-06-16 00:00:00;105600.21;105796.91;105362.31;105448.09
2025-06-15 23:00:00;105284.87;105641.29;105230.07;105599.25
2025-06-15 22:00:00;104814.6;105393;104751.35;105284.87
2025-06-15 21:00:00;104762.85;104861.08;104505.05;104814.61
2025-06-15 20:00:00;105333.93;105333.93;104615.66;104762.86
2025-06-15 19:00:00;105513.56;105611.91;105103.16;105333.91
2025-06-15 18:00:00;105719.5;105728.8;105492.03;105513.59
2025-06-15 17:00:00;105605.83;105818.46;105500;105719.55
2025-06-15 16:00:00;105597.86;105720.55;105355.31;105605.84
2025-06-15 15:00:00;105685.73;105848.34;105560;105597.85
2025-06-15 14:00:00;105565.68;105896.75;105335.88;105685.71
2025-06-15 13:00:00;105329.32;105693.79;105257.21;105565.67
2025-06-15 12:00:00;105011.89;105341.94;104980.41;105329.32
2025-06-15 11:00:00;105153.21;105210.58;104936.25;105011.89
2025-06-15 10:00:00;104963.99;105235.76;104955.92;105153.21
2025-06-15 09:00:00;105236.83;105236.83;104900.02;104963.99
2025-06-15 08:00:00;105465.85;105533.06;105173.71;105236.83
2025-06-15 07:00:00;105493.9;105515.15;105254.85;105470.67
2025-06-15 06:00:00;106126.56;106184.13;105469.75;105493.9
2025-06-15 05:00:00;105620.25;106150.99;105547.26;106115.74
2025-06-15 04:00:00;105534.24;105629.08;105531.17;105620.25
2025-06-15 03:00:00;105527.79;105638.4;105512.78;105534.24
2025-06-15 02:00:00;105474.35;105688.82;105468.64;105527.78
2025-06-15 01:00:00;105695.89;105747.02;105423.52;105474.35
2025-06-15 00:00:00;105465.42;105728.48;105296.28;105695.89
2025-06-14 23:00:00;105477.75;105536.65;105393.92;105465.42
2025-06-14 22:00:00;105382.17;105545.42;105333.01;105477.75
2025-06-14 21:00:00;104944.69;105523.1;104899.23;105382.68
2025-06-14 20:00:00;104706.35;105048.21;104351.72;104944.7
2025-06-14 19:00:00;104938.41;105096.07;104690.83;104706.36
2025-06-14 18:00:00;104660.81;105037.3;104377.14;104938.41
