datetime;open;high;low;close
2025-03-13 02:00:00;1.29670;1.29740;1.29660;1.29710
2025-03-13 01:00:00;1.29670;1.29710;1.29630;1.29670
2025-03-13 00:00:00;1.29640;1.29690;1.29610;1.29670
2025-03-12 23:00:00;1.29670;1.29670;1.29620;1.29650
2025-03-12 22:00:00;1.29630;1.29670;1.29630;1.29660
2025-03-12 21:00:00;1.29630;1.29680;1.29570;1.29630
2025-03-12 20:00:00;1.29690;1.29710;1.29610;1.29650
2025-03-12 19:00:00;1.29670;1.29730;1.29630;1.29670
2025-03-12 18:00:00;1.29670;1.29730;1.29640;1.29670
2025-03-12 17:00:00;1.29730;1.29810;1.29660;1.29670
2025-03-12 16:00:00;1.29680;1.29820;1.29650;1.29730
2025-03-12 15:00:00;1.29460;1.29690;1.29420;1.29690
2025-03-12 14:00:00;1.29350;1.29480;1.29250;1.29460
2025-03-12 13:00:00;1.29440;1.29560;1.29270;1.29350
2025-03-12 12:00:00;1.29440;1.29890;1.29390;1.29430
2025-03-12 11:00:00;1.29340;1.29610;1.29340;1.29440
2025-03-12 10:00:00;1.29340;1.29440;1.29290;1.29340
2025-03-12 09:00:00;1.29430;1.29460;1.29340;1.29350
2025-03-12 08:00:00;1.29270;1.29420;1.29240;1.29420
2025-03-12 07:00:00;1.29170;1.29320;1.29140;1.29290
2025-03-12 06:00:00;1.29310;1.29330;1.29160;1.29170
2025-03-12 05:00:00;1.29230;1.29320;1.29210;1.29310
2025-03-12 04:00:00;1.29230;1.29270;1.29200;1.29240
2025-03-12 03:00:00;1.29340;1.29360;1.29220;1.29230
2025-03-12 02:00:00;1.29370;1.29430;1.29330;1.29330
2025-03-12 01:00:00;1.29360;1.29440;1.29340;1.29370
2025-03-12 00:00:00;1.29440;1.29460;1.29310;1.29360
2025-03-11 23:00:00;1.29480;1.29500;1.29440;1.29440
2025-03-11 22:00:00;1.29450;1.29500;1.29450;1.29480
2025-03-11 21:00:00;1.29540;1.29560;1.29420;1.29460
2025-03-11 20:00:00;1.29520;1.29530;1.29460;1.29520
2025-03-11 19:00:00;1.29600;1.29650;1.29520;1.29520
2025-03-11 18:00:00;1.29500;1.29660;1.29480;1.29600
2025-03-11 17:00:00;1.29370;1.29500;1.29340;1.29500
2025-03-11 16:00:00;1.29460;1.29460;1.29370;1.29370
2025-03-11 15:00:00;1.29310;1.29570;1.29290;1.29460
2025-03-11 14:00:00;1.29340;1.29350;1.29180;1.29310
2025-03-11 13:00:00;1.29460;1.29480;1.29290;1.29330
2025-03-11 12:00:00;1.29230;1.29520;1.29220;1.29450
2025-03-11 11:00:00;1.29270;1.29370;1.29190;1.29250
2025-03-11 10:00:00;1.29340;1.29350;1.29230;1.29270
2025-03-11 09:00:00;1.29300;1.29420;1.29230;1.29350
2025-03-11 08:00:00;1.29100;1.29370;1.29060;1.29310
2025-03-11 07:00:00;1.28940;1.29180;1.28910;1.29090
2025-03-11 06:00:00;1.28770;1.29030;1.28750;1.28940
2025-03-11 05:00:00;1.28940;1.28960;1.28730;1.28770
2025-03-11 04:00:00;1.28910;1.28980;1.28860;1.28950
2025-03-11 03:00:00;1.28890;1.28950;1.28860;1.28900
2025-03-11 02:00:00;1.28900;1.28940;1.28830;1.28890
2025-03-11 01:00:00;1.28860;1.28910;1.28760;1.28890
2025-03-11 00:00:00;1.28760;1.28890;1.28740;1.28850
2025-03-10 23:00:00;1.28750;1.28810;1.28730;1.28750
2025-03-10 22:00:00;1.28780;1.28790;1.28730;1.28740
2025-03-10 21:00:00;1.28790;1.28850;1.28760;1.28790
2025-03-10 20:00:00;1.28770;1.28800;1.28640;1.28780
2025-03-10 19:00:00;1.28690;1.28780;1.28620;1.28770
2025-03-10 18:00:00;1.28780;1.28800;1.28620;1.28700
2025-03-10 17:00:00;1.28950;1.28950;1.28770;1.28770
2025-03-10 16:00:00;1.29050;1.29100;1.28850;1.28950
2025-03-10 15:00:00;1.29190;1.29200;1.28990;1.29050
2025-03-10 14:00:00;1.29250;1.29250;1.29080;1.29180
2025-03-10 13:00:00;1.29330;1.29460;1.29220;1.29260
2025-03-10 12:00:00;1.29220;1.29460;1.29210;1.29340
2025-03-10 11:00:00;1.29210;1.29340;1.29020;1.29230
2025-03-10 10:00:00;1.29100;1.29310;1.29100;1.29210
2025-03-10 09:00:00;1.28780;1.29130;1.28750;1.29090
2025-03-10 08:00:00;1.28970;1.28980;1.28740;1.28780
2025-03-10 07:00:00;1.29150;1.29200;1.28890;1.28960
